Beats Being Dead (Dreileben - Etwas Besseres als den Tod),Drama,12:34 AM,2:06 AM,1
Hours,Drama|Thriller,12:42 AM,2:07 AM,1
"Out-of-Towners, The",Comedy,12:40 AM,2:06 AM,4
"So Normal (Normais, Os)",Comedy,12:25 AM,2:40 AM,4
Ironclads,Drama|Romance|War,12:54 AM,2:10 AM,4
Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,12:30 AM,2:45 AM,4
Rocketship X-M,Sci-Fi,12:18 AM,2:36 AM,2
Bad Boys,Action|Comedy|Crime|Drama|Thriller,12:00 AM,2:13 AM,1
Fortress,Action|Thriller,12:45 AM,2:54 AM,2
"Fighting Spirit, The",Documentary,12:44 AM,2:26 AM,5
Pete Smalls Is Dead,Comedy,12:27 AM,2:01 AM,3
Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,12:06 AM,2:52 AM,3
At the Death House Door,Documentary,12:07 AM,2:45 AM,1
"Skin, Skin (Käpy selän alla)",Drama,12:02 AM,2:12 AM,3
"You, Me and Dupree",Comedy,12:12 AM,2:29 AM,5
Equinox,Adventure|Horror|Mystery,12:19 AM,2:56 AM,4
Brothers on the Line,(no genres listed),12:13 AM,2:16 AM,1
Moonshot,Drama,12:04 AM,2:49 AM,4
"Doll, The (Lalka)",Drama|Romance,12:59 AM,2:58 AM,1
Ironclad,Action|Adventure,12:40 AM,2:30 AM,1
Night Court,Crime|Film-Noir|Thriller,12:47 AM,2:14 AM,3
Saving Otter 501,Documentary,12:33 AM,2:29 AM,4
Stuck,Horror|Thriller,12:44 AM,2:44 AM,2
Saratoga,Comedy|Drama|Romance,12:02 AM,2:37 AM,5
1987,Comedy|Drama|Romance,12:01 AM,2:56 AM,5
Easy Virtue,Comedy|Romance,12:00 AM,2:18 AM,5
Blackadder's Christmas Carol,Comedy,12:34 AM,2:35 AM,5
This Night I'll Possess Your Corpse (Esta Noite Encarnarei no Teu Cadáver),Horror,12:49 AM,2:47 AM,1
"Group, The",Drama,12:19 AM,2:56 AM,4
The Very Thought of You,Drama|Romance,12:46 AM,2:24 AM,5
Baby Mama,Comedy,12:10 AM,2:46 AM,3
Ed,Comedy,12:22 AM,2:55 AM,2
Enemy,Mystery|Thriller,12:01 AM,2:32 AM,3
"Acacias, Las",Drama,12:29 AM,2:48 AM,3
Spread,Drama|Romance,12:21 AM,2:53 AM,2
Russia 88,Drama,12:41 AM,2:04 AM,1
Beowulf & Grendel,Action|Adventure|Drama|Fantasy,12:58 AM,2:28 AM,1
Kumail Nanjiani: Beta Male ,Comedy|Documentary,12:01 AM,2:16 AM,2
Visions of Europe,Comedy|Drama,12:28 AM,2:53 AM,4
"Mosquito Coast, The",Adventure|Drama|Thriller,12:14 AM,2:04 AM,2
"Professionals, The",Western,12:52 AM,2:51 AM,2
Seven Brides for Seven Brothers,Comedy|Musical|Romance|Western,12:22 AM,2:17 AM,4
Tyler Perry's Madea's Big Happy Family,Comedy|Drama,12:42 AM,2:33 AM,1
Eve and the Fire Horse,Drama,12:38 AM,2:30 AM,5
Traffic (Trafic),Comedy,12:45 AM,2:37 AM,4
Maniacts,Action|Comedy|Drama|Horror|Romance,12:14 AM,2:40 AM,2
Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,12:21 AM,2:46 AM,5
Breaking the Maya Code,Documentary,12:54 AM,2:24 AM,4
"Grocer's Son, The (Fils de l'épicier, Le)",Drama|Romance,12:17 AM,2:11 AM,5
Dead Ringers,Drama|Horror|Thriller,12:25 AM,2:16 AM,4
Courier,Comedy|Drama|Romance,12:28 AM,2:11 AM,5
Two-Minute Warning,Drama|Thriller,12:50 AM,2:23 AM,5
Lady in a Cage,Drama|Thriller,12:44 AM,2:52 AM,1
The Brides of Fu Manchu,Action|Crime|Horror|Sci-Fi,12:12 AM,2:30 AM,4
"Thank You, Jeeves!",(no genres listed),12:56 AM,2:18 AM,4
Trouble Bound,Action|Comedy,12:19 AM,2:46 AM,3
"Ronde, La",Drama,12:52 AM,2:05 AM,5
"Sleepy Time Gal, The",Drama,12:46 AM,2:18 AM,2
Balseros (Cuban Rafters),Documentary,12:34 AM,2:58 AM,1
"General Died at Dawn, The",Adventure|Crime|Thriller,12:55 AM,2:30 AM,1
Everything,Drama|Mystery,12:43 AM,2:08 AM,2
Cockpit,Comedy,12:33 AM,2:28 AM,3
Elevator,Comedy|Drama,12:38 AM,2:36 AM,4
Autism: The Musical,Documentary,12:02 AM,2:42 AM,2
The Good Son,Thriller,12:09 AM,2:25 AM,4
Lisbela e o Prisioneiro (Lisbela and the Prisoner),Comedy|Romance,12:12 AM,2:49 AM,5
Southern District (Zona Sur),Drama,12:43 AM,2:40 AM,1
"Bedroom Window, The",Thriller,12:34 AM,2:54 AM,3
"Steamroller and the Violin, The (Katok i skripka)",Drama,12:23 AM,2:54 AM,2
American: The Bill Hicks Story,Comedy|Documentary,12:05 AM,2:20 AM,1
"Boynton Beach Bereavement Club, The",Comedy|Drama,12:22 AM,2:08 AM,4
"Fan, The",Drama|Thriller,12:42 AM,2:11 AM,5
"Ferryman, The",Fantasy|Horror|Thriller,12:49 AM,2:01 AM,3
Martin & Orloff,Comedy,12:43 AM,2:48 AM,2
No Such Thing,Drama|Fantasy|Romance,12:48 AM,2:02 AM,5
Hiroshima ,Documentary,12:43 AM,2:57 AM,5
L'instant et la patience ,Documentary,12:07 AM,2:14 AM,4
Rollo and the Woods Sprite (Rölli ja metsänhenki),Children|Fantasy,12:47 AM,2:37 AM,3
Star Trek: Generations,Adventure|Drama|Sci-Fi,12:48 AM,2:38 AM,1
Chatroom,Crime|Drama|Mystery|Thriller,12:42 AM,2:23 AM,3
Geek Charming,Comedy,12:24 AM,2:02 AM,2
Avenue Montaigne (Fauteuils d'orchestre),Comedy|Drama|Romance,12:04 AM,2:29 AM,1
White Elephant,Drama,12:12 AM,2:06 AM,3
In the City (En la ciudad),Drama,12:56 AM,2:10 AM,4
"Swan Princess: Escape from Castle Mountain, The",Animation|Children|Fantasy|Romance,12:12 AM,2:50 AM,5
"Thirst for Love, The (Ai no kawaki)",Drama,12:02 AM,2:41 AM,2
Advertising and the End of the World,Documentary,12:48 AM,2:54 AM,5
Maria,Drama,12:59 AM,2:19 AM,4
Evil Dead II (Dead by Dawn),Action|Comedy|Fantasy|Horror,12:41 AM,2:25 AM,4
16 to Life,Comedy|Drama,12:53 AM,2:53 AM,1
"Better Place, A",Drama,12:08 AM,2:09 AM,2
Boyz N the Hood,Crime|Drama,12:03 AM,2:13 AM,2
Complicit,(no genres listed),12:18 AM,2:06 AM,1
Whatever,Drama,12:01 AM,2:45 AM,3
Ready to Rumble,Comedy,12:33 AM,2:25 AM,3
Nostalghia,Drama,12:59 AM,2:16 AM,3
The Derby Stallion,Children|Drama,12:43 AM,2:39 AM,1
Smoke,Comedy|Drama,12:53 AM,2:59 AM,3
Reach the Rock,Comedy|Drama,12:26 AM,2:30 AM,5
"Other F Word, The",Comedy|Documentary|Drama,12:06 AM,2:22 AM,1
"If I Want to Whistle, I Whistle (Eu cand vreau sa fluier, fluier)",Drama,12:23 AM,2:38 AM,3
"Violent Cop (Sono otoko, kyôbô ni tsuki)",Action|Crime|Drama|Thriller,12:53 AM,2:17 AM,4
Other People's Money,Comedy|Drama|Romance,12:17 AM,2:42 AM,4
Signs,Horror|Sci-Fi|Thriller,12:58 AM,2:01 AM,1
Funny About Love,Comedy|Romance,12:11 AM,2:09 AM,5
Het Vonnis,Crime|Drama,12:07 AM,2:34 AM,5
RiP: A Remix Manifesto,Documentary,12:48 AM,2:59 AM,4
Shaolin (Xin shao lin si),Action|Drama,12:38 AM,2:51 AM,1
Starlift,(no genres listed),12:12 AM,2:03 AM,5
Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,12:30 AM,2:17 AM,4
Polly of the Circus,Comedy|Drama|Fantasy,12:38 AM,2:47 AM,2
Eye of the Devil,Horror|Mystery,12:45 AM,2:30 AM,1
Our Daily Bread (Unser täglich Brot),Documentary,12:20 AM,2:05 AM,5
"Bedford Incident, The",Drama|Thriller|War,12:31 AM,2:30 AM,2
Let Him Have It,Crime|Drama,12:00 AM,2:53 AM,2
Going Hollywood,Musical|Romance,12:11 AM,2:40 AM,4
Down in the Valley,Drama|Romance,12:04 AM,2:39 AM,3
"Day of the Beast, The (Día de la Bestia, El)",Adventure|Comedy|Thriller,12:56 AM,2:26 AM,2
"Legend of the 7 Golden Vampires, The",Action|Horror,12:37 AM,2:59 AM,5
Today's Special,Comedy,12:47 AM,2:29 AM,1
"Poker House, The",Drama,12:16 AM,2:53 AM,4
Major Dundee,Adventure|War|Western,12:39 AM,2:56 AM,1
Chronicle,Action|Sci-Fi|Thriller,12:52 AM,2:37 AM,1
Five Days One Summer,Drama,12:15 AM,2:31 AM,3
Dog Park,Comedy|Romance,12:41 AM,2:37 AM,2
"19th Wife, The",Drama,12:52 AM,2:13 AM,4
Orca: The Killer Whale,Action|Drama|Horror|Thriller,12:09 AM,2:21 AM,1
The Prince,Action|Thriller,12:31 AM,2:59 AM,3
PCU,Comedy,12:27 AM,2:44 AM,1
Sweeney Todd: The Demon Barber of Fleet Street,Crime|Horror,12:30 AM,2:19 AM,3
"City of Violence, The (Jjakpae)",Action|Crime|Drama,12:39 AM,2:32 AM,5
Project Nim,Documentary,12:11 AM,2:24 AM,1
Leonard Part 6,Comedy|Sci-Fi,12:16 AM,2:14 AM,2
Superman III,Action|Adventure|Sci-Fi,12:19 AM,2:23 AM,3
Urusei Yatsura Movie 2: Beautiful Dreamer (Urusei Yatsura 2: Byûtifuru dorîmâ),Animation|Comedy|Fantasy,12:36 AM,2:14 AM,5
When the Game Stands Tall,Drama,12:21 AM,2:37 AM,5
A Connecticut Yankee in King Arthur's Court,Adventure|Children|Comedy|Fantasy,12:41 AM,2:23 AM,2
"Last Run, The",Comedy|Drama,12:58 AM,2:53 AM,1
Liliom,Drama|Fantasy,12:09 AM,2:26 AM,1
Christmas Eve,Comedy|Drama,12:30 AM,2:48 AM,5
Rambling Rose,Drama,12:32 AM,2:51 AM,2
Dream House,Drama|Mystery|Thriller,12:40 AM,2:56 AM,5
Romero,Drama,12:00 AM,2:21 AM,5
Men in War,Drama|War,12:23 AM,2:11 AM,1
Land of the Lost,Action|Adventure|Comedy|Sci-Fi,12:25 AM,2:23 AM,3
Tonight You're Mine,Comedy|Drama,12:44 AM,2:12 AM,5
Alter Egos,Comedy,12:50 AM,2:43 AM,2
Capricorn One,Drama|Sci-Fi|Thriller,12:00 AM,2:04 AM,1
Monte Carlo,Adventure|Comedy|Romance,12:30 AM,2:36 AM,1
Ivory Tower,Documentary,12:52 AM,2:32 AM,4
"Defiant Ones, The",Adventure|Crime|Drama|Thriller,12:50 AM,2:27 AM,2
"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,12:05 AM,2:06 AM,4
Vinyan,Drama|Horror|Thriller,12:04 AM,2:04 AM,2
Deadline,Drama|Horror|Thriller,12:43 AM,2:56 AM,4
Black Friday,Crime|Drama|Horror|Sci-Fi,12:37 AM,2:43 AM,3
S.P.L.: Kill Zone (Saat po long),Action|Crime|Drama|Thriller,12:20 AM,2:56 AM,2
Final Destination 3,Horror|Mystery|Thriller,12:56 AM,2:01 AM,2
Speed Racer,Action|Children|Sci-Fi|IMAX,12:49 AM,2:04 AM,2
Bananaz,Documentary,12:35 AM,2:34 AM,5
"Cross: The Arthur Blessitt Story, The",Documentary,12:00 AM,2:26 AM,1
Jay and Silent Bob Strike Back,Adventure|Comedy,12:44 AM,2:50 AM,1
Prisoners,Drama|Mystery|Thriller,12:01 AM,2:26 AM,3
Jason Goes to Hell: The Final Friday,Action|Horror,12:02 AM,2:17 AM,5
Blue Like Jazz,Comedy|Drama,12:01 AM,2:05 AM,2
Cyrus,Comedy|Drama|Romance,12:19 AM,2:25 AM,3
Rammbock,Drama|Horror,12:17 AM,2:54 AM,2
Everybody's Fine,Drama,12:43 AM,2:15 AM,5
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,12:43 AM,2:08 AM,3
Ernest Scared Stupid,Comedy,12:48 AM,2:02 AM,5
Bernard and Doris,Comedy|Drama,12:12 AM,2:50 AM,4
Marilena de la P7,Drama|Fantasy,12:00 AM,2:28 AM,1
"Super Inframan, The (Zhong guo chao ren)",Action|Fantasy|Sci-Fi,12:29 AM,2:02 AM,5
Love Jones,Romance,12:48 AM,2:35 AM,2
Starship Troopers 3: Marauder,Action|Sci-Fi|War,12:10 AM,2:43 AM,2
Kiss of Death,Crime|Drama|Thriller,12:03 AM,2:57 AM,1
Cruel Intentions,Drama,12:33 AM,2:08 AM,1
"Actress, the Dollars and the Transylvanians, The (Artista, dolarii si Ardelenii)",Western,12:28 AM,2:35 AM,3
Blue Sky,Drama|Romance,12:43 AM,2:25 AM,2
Hell (L'enfer),Drama,12:27 AM,2:39 AM,2
One Nine Nine Four,Documentary,12:04 AM,2:12 AM,3
"That Day, on the Beach (Hai tan de yi tian)",Drama,12:26 AM,2:19 AM,2
"Bread, Love and Dreams (Pane, amore e fantasia)",Comedy|Romance,12:05 AM,2:37 AM,3
Doomsday Book,Comedy|Drama|Horror|Sci-Fi,12:51 AM,2:16 AM,5
Hostel: Part II,Crime|Horror|Thriller,12:12 AM,2:10 AM,2
Z,Drama|Mystery|Thriller,12:42 AM,2:22 AM,1
God Grew Tired of Us,Documentary|Drama,12:19 AM,2:18 AM,2
Verboten!,Action|Romance|War,12:35 AM,2:31 AM,5
For a Lost Soldier (Voor een Verloren Soldaat),Romance,12:18 AM,2:37 AM,4
"Limits of Control, The",Crime|Drama|Film-Noir,12:05 AM,2:09 AM,4
Paranormal Activity,Horror|Thriller,12:36 AM,2:03 AM,2
Corpo Celeste,Drama,12:41 AM,2:28 AM,2
Summer Magic,Children|Comedy|Musical,12:50 AM,2:07 AM,4
District 13: Ultimatum (Banlieue 13 - Ultimatum),Action|Sci-Fi,12:43 AM,2:11 AM,5
"House of Rothschild, The",Drama|War,12:46 AM,2:15 AM,1
No More School,Comedy,12:35 AM,2:15 AM,4
Conception,Comedy|Romance,12:55 AM,2:25 AM,1
Untamed Youth,Drama,12:53 AM,2:20 AM,2
"Kid in King Arthur's Court, A",Adventure|Children|Comedy|Fantasy|Romance,12:36 AM,2:34 AM,5
Fools' Parade,Comedy|Drama|Thriller,12:59 AM,2:43 AM,2
Trauma,Horror|Mystery|Thriller,12:57 AM,2:09 AM,5
"Triumph of the Nerds, The: The Rise of Accidental Empires",Documentary,12:17 AM,2:02 AM,2
36 fillette,Drama|Romance,12:02 AM,2:21 AM,5
One-Eyed Jacks,Western,12:02 AM,2:43 AM,3
Song of the Little Road (Pather Panchali),Drama,12:06 AM,2:14 AM,1
See Spot Run,Comedy,12:19 AM,2:05 AM,4
Robot,Action|Comedy|Musical|Sci-Fi,12:26 AM,2:48 AM,1
Moving Alan,(no genres listed),12:34 AM,2:49 AM,5
Journey to Saturn (Rejsen til Saturn),Action|Adventure|Animation|Sci-Fi,12:48 AM,2:25 AM,2
Scott of the Antarctic,Action|Adventure|Drama,12:55 AM,2:54 AM,4
What We Did on Our Holiday,Comedy,12:25 AM,2:40 AM,1
Angel Eyes,Romance|Thriller,12:57 AM,2:47 AM,2
On the Rumba River (On the Rhumba River),Documentary|Musical,12:49 AM,2:35 AM,1
"Core, The",Action|Drama|Sci-Fi|Thriller,12:50 AM,2:18 AM,3
Homer & Eddie,Drama,12:13 AM,2:48 AM,2
"Odd Couple II, The",Comedy,12:07 AM,2:22 AM,4
Lucky: No Time For Love,Action|Adventure|Drama|Musical|Romance|Thriller|War,12:31 AM,2:18 AM,2
Cass Timberlane,Drama|Romance,12:27 AM,2:13 AM,1
Escape Me Never,Drama,12:53 AM,2:05 AM,3
Brutal Relax,Action|Comedy,12:45 AM,2:11 AM,5
Ingenious,Comedy|Drama|Romance,12:55 AM,2:53 AM,4
Flu Bird,Horror,12:49 AM,2:30 AM,3
Wild China,Documentary,12:42 AM,2:00 AM,1
"Scarlet Dove, The (Tulipunainen kyyhkynen)",Drama|Mystery|Thriller,12:36 AM,2:14 AM,4
It! The Terror from Beyond Space,Horror|Sci-Fi|Thriller,12:35 AM,2:44 AM,5
Tonight and Every Night,Musical,12:03 AM,2:46 AM,5
Aliens,Action|Adventure|Horror|Sci-Fi,12:27 AM,2:07 AM,5
First a Girl,Comedy|Musical,12:44 AM,2:20 AM,4
Sergeant Körmy and the South Pacific (Vääpeli Körmy ja etelän hetelmät),Comedy,12:56 AM,2:40 AM,1
The Hanoi Hilton,Drama|War,12:09 AM,2:42 AM,4
Maps to the Stars,Drama,12:51 AM,2:58 AM,1
The Hatchet Man,Crime|Drama,12:04 AM,2:15 AM,5
"Passion of the Christ, The",Drama,12:13 AM,2:06 AM,4
"Stolen Collection, (Skradziona kolekcja)",Comedy,12:12 AM,2:04 AM,3
"Warrior's Way, The",Action|Fantasy|Western,12:08 AM,2:45 AM,4
